x,y
0.0,0.0
0.01001974558414945,0.0012787116522600937
0.01955451922012841,0.005073696710728873
0.028132361606547657,0.01126249865637356
0.03530704553817313,0.01964431256971591
0.040670215026821145,0.029944844901749524
0.04386266897606486,0.04182297039285527
0.04458453201607735,0.05487904292972019
0.04260407819074767,0.06866468120804158
0.03776500118198968,0.08269381775950167
0.029991957103866134,0.09645477186303779
0.01929424196299225,0.10942308366802313
0.005767504948332412,0.12107482899187975
-0.010406559991295465,0.1309001220946995
-0.02896255912033004,0.1384165075455243
-0.04955575201779116,0.14318194222949523
-0.07176834143123623,0.14480707463294318
-0.09511758672448364,0.1429665406948597
-0.11906558799005185,0.13740901351895604
-0.14303055094787212,0.12796576777585394
-0.16639930937976424,0.11455754825510514
-0.18854085274498375,0.09719956521490526
-0.20882058239686854,0.076004476294593
-0.22661500099357945,0.05118325509182251
-0.24132652668438415,0.023043889285862516
-0.2523981167634306,-0.008012104418704005
-0.25932738490491164,-0.04149531611421316
-0.26167990189486295,-0.07683615186584451
-0.2591013818999793,-0.11339449486247677
-0.2513284745839832,-0.15047115510736137
-0.23819790749781436,-0.18732090491533493
-0.2196537527161208,-0.22316686174489647
-0.19575262614550842,-0.25721594845441037
-0.16666666666666655,-0.288675134594813
-0.13268418458147826,-0.31676814140965437
-0.09420791393082034,-0.3407522782787675
-0.05175085028119463,-0.3599350697748846
-0.005929703655433147,-0.3736903305447816
0.042543955517559726,-0.38147334999522886
0.09287473217038053,-0.382834860248668
0.14419645316843335,-0.37743347889499257
0.19558701076444446,-0.3650463424378875
0.24608474951505369,-0.34557767662741523
0.2947061080500676,-0.31906508557852453
0.34046419694176816,-0.2856833820829062
0.3823879694687188,-0.24574582611618073
0.4195416238503494,-0.19970268642527148
0.45104386397802476,-0.14813709038210965
0.4760866410970699,-0.09175817908383546
0.49395300148608423,-0.03139163700173395
0.5040336749858002,0.03203228265483077
0.5058420561656368,0.09749306527657539
0.4990272537629208,0.16389635531637725
0.483384914436272,0.2300922256638999
0.4588655633624624,0.294894991339417
0.4255802461772101,0.3571042276036329
0.38380330350706426,0.4155266230790092
0.3339721600561441,0.4689982754229208
0.2766840640082387,0.5164070210096944
0.21268976842343845,0.5567143813701143
0.14288420333904672,0.5889767080748738
0.0682942443834509,0.6123651144660254
-0.009936260179374712,0.6261837971290936
-0.09056398799209142,0.6298863721060481
-0.17226589975921458,0.6230898802811747
-0.25366094111164983,0.6055861526949273
-0.33333333333333387,0.5773502691896256
-0.40985706099215846,0.5385458920764216
-0.48182113499020135,0.4895273096339657
-0.547855187244973,0.4308380813052706
-0.6066549386509942,0.36320623646604455
-0.6570070755320905,0.28753604054413695
-0.6978130717196345,0.2048964049755854
-0.7281115037714829,0.116506079859136
-0.7470984256197546,0.02371582907936322
-0.7541453958887006,-0.07201215401832033
-0.7488147858918278,-0.16912727769471786
-0.73087203838904,-0.2660156670310751
-0.7002945959099396,-0.36102695651250555
-0.6572772720500686,-0.4525023156076656
-0.6022338987278819,-0.5388032327404385
-0.5357951459552327,-0.6183405608353028
-0.4588024771416265,-0.6896033139399119
-0.37229827117453795,-0.7511866996583928
-0.2775122112996309,-0.8018188764851731
-0.17584410894486005,-0.8403859386692547
-0.06884339686549273,-0.8659546538572429
0.041814410875411316,-0.8777925101911283
0.1543539357039391,-0.8753846693441849
0.2669284182244094,-0.858447469581036
0.37765001181989694,-0.8269381775950168
0.4846213894197545,-0.7810607487414729
0.5859681350684459,-0.7212674213620361
0.6798713691290057,-0.6482560410892564
0.7646000425042386,-0.5629630841528895
0.8385423315316117,-0.46655242353075316
0.9002355714095247,-0.3603999570039547
0.9483941821762281,-0.24607429047034993
0.9819350672466459,-0.1253137419214892
1.0,-4.898587196589413e-16
