x,y
-0.5,0.0013376150088101053
-0.49874843554443055,0.0013376491590440835
-0.4974968710888611,0.0013377638580744286
-0.49624530663329164,0.001337947443397111
-0.49499374217772213,0.0013381815622441253
-0.4937421777221527,0.0013384429692068673
-0.4924906132665832,0.00133870580136625
-0.49123904881101377,0.0013389441128759771
-0.4899874843554443,0.0013391344225554104
-0.48873591989987486,0.0013392580229423157
-0.4874843554443054,0.0013393028195533704
-0.4862327909887359,0.0013392645141424863
-0.48498122653316644,0.0013391470116323968
-0.483729662077597,0.0013389620101484758
-0.48247809762202754,0.0013387278180330157
-0.4812265331664581,0.0013384675209182554
-0.4799749687108886,0.0013382066867973282
-0.4787234042553192,0.0013379708407266276
-0.47747183979974966,0.0013377829596030813
-0.4762202753441802,0.0013376612309167204
-0.47496871088861076,0.0013376172897764979
-0.4737171464330413,0.0013376551000510808
-0.47246558197747185,0.0013377705833796981
-0.4712140175219024,0.0013379520296585435
-0.4699624530663329,0.0013381812499711815
-0.46871088861076343,0.0013384353633402553
-0.467459324155194,0.0013386890476811558
-0.4662077596996245,0.0013389170384380611
-0.46495619524405507,0.0013390966306825027
-0.4637046307884856,0.001339209935975558
-0.46245306633291616,0.0013392456660901225
-0.46120150187734665,0.001339200261022929
-0.4599499374217772,0.0013390782446327692
-0.45869837296620775,0.0013388917707219685
-0.4574468085106383,0.0013386594062861222
-0.45619524405506884,0.001338404277121249
-0.4549436795994994,0.0013381517650113194
-0.45369211514392993,0.0013379269885992965
-0.4524405506883604,0.0013377523181315235
-0.45118898623279097,0.001337645167120238
-0.4499374217772215,0.0013376162738663931
-0.44868585732165206,0.0013376686368722997
-0.4474342928660826,0.0013377972056033264
-0.44618272841051315,0.0013379893573460268
-0.4449311639549437,0.0013382261176280359
-0.4436795994993742,0.0013384840114087017
-0.44242803504380473,0.001338737370694633
-0.4411764705882353,0.0013389608770557559
-0.4399249061326658,0.0013391320899950345
-0.4386733416770964,0.0013392337084114127
-0.4374217772215269,0.0013392553345814527
-0.43617021276595747,0.0013391945573498303
-0.43491864831038796,0.0013390572393929875
-0.4336670838548185,0.0013388569752142108
-0.43241551939924905,0.0013386137724830376
-0.4311639549436796,0.0013383520893098357
-0.42991239048811014,0.0013380984248965665
-0.4286608260325407,0.0013378787039650631
-0.42740926157697123,0.0013377157128660409
-0.4261576971214017,0.001337626837014963
-0.42490613266583227,0.0013376223177051082
-0.4236545682102628,0.0013377041956692205
-0.42240300375469336,0.001337866044200814
-0.4211514392991239,0.0013380935217249055
-0.41989987484355445,0.001338365698000654
-0.418648310387985,0.0013386570352992445
-0.4173967459324155,0.0013389398417685133
-0.41614518147684604,0.0013391869647303434
-0.4148936170212766,0.0013393744625170572
-0.41364205256570713,0.0013394839891894244
-0.4123904881101377,0.0013395046494937403
-0.4111389236545682,0.0013394341310050033
-0.40988735919899877,0.0013392789922516296
-0.40863579474342926,0.0013390540720206185
-0.4073842302878598,0.0013387810759303267
-0.40613266583229035,0.0013384864809167611
-0.4048811013767209,0.0013381989667608694
-0.40362953692115144,0.0013379466290310165
-0.402377972465582,0.0013377542461182417
-0.40112640801001254,0.0013376408641975134
-0.399874843554443,0.0013376179306288903
-0.3986232790988736,0.0013376881530787073
-0.3973717146433041,0.001337845193962737
