x,R1,R2
116,0.13505004631758924,0.09498358934352756
117,-0.07662722917673516,0.19621900966935107
118,0.03557921223936651,-0.03950648307326462
119,-0.18232229376645434,0.09443118581442658
120,-0.011823513892402233,0.14912548595571878
121,0.04719021342333329,-0.07896732212451577
122,0.015375906741471723,0.0939105164129654
123,-0.18372136040927903,-0.010970408569796836
124,0.17722687041516347,-0.006729491166437647
125,0.09167942584038867,4.184671889269008
126,0.046155257647757034,6.208985452234182
127,-0.07867596502410439,2.6016966721274515
128,0.06613010662790766,-3.403889223258305
129,-0.038408597499609703,-6.325447507066018
130,-3.2720207158822084e-05,-3.8381262894556
131,0.05998027713106046,2.1577987136731247
132,-0.03743239680297091,6.0728029380468085
133,-0.15214397736267601,4.978586335826198
134,-0.12512881623739655,0.041387494469335144
135,-0.11367079973743403,-5.170327860703045
136,0.1492231685782838,-5.96289589239597
137,0.05490520682469549,-2.00934730206336
138,-0.01570919452081989,3.1579606317920277
139,-0.0875665091932183,6.488163677442701
140,-0.2522280101734483,4.539651086949677
141,0.058132781311739996,-0.6652236914068147
142,0.07191376739854097,-5.016199982654723
143,0.003341133690989388,-6.2544874597863815
144,0.012836232646929648,-2.8058548145702127
145,-0.03455205614958253,2.381578097696383
146,0.028893167629675743,5.912328242852121
147,-0.07765716491602022,5.641574116463499
148,0.13989412302144366,1.75542375481097
149,0.11850614106011982,-3.3547097992540675
150,0.11208608151427613,-6.162612950964578
151,0.07587615725824261,-5.365739402665186
152,0.11819511719859653,-1.2256460226347101
153,0.01844780402813777,3.4149771337211017
154,-0.007738470608565432,6.2628946305189235
155,0.026638391309578666,5.3451061170354155
156,0.03153656783999293,1.4420267371470896
157,-0.1721133938313605,-3.1035668677911485
158,0.12596033080958807,-5.9674517614966165
159,-0.04088218285194979,-5.894965506197857
160,0.04869015464532427,-2.6659973143956375
161,0.03963962092539852,1.8531123087208592
162,0.21236290505101507,5.3629472421337745
163,-0.0013767941317794367,6.207014598885122
164,-0.057325662259057684,4.332933519687614
165,0.11426452585027534,0.28282917272501384
166,-0.13336565473861542,-3.625231589479764
167,0.1697228524539164,-6.124219611431415
168,0.1451598184990798,-5.781558453404929
169,-0.16047053170172396,-3.091658692606558
170,0.04386082299761797,0.7957158624175202
171,-0.08134782420150376,4.185774199642902
172,0.02300674404492083,6.205771768943796
173,0.11072710358661883,5.725766527992262
174,-0.03236143999501869,3.2590808536045577
175,-0.023452639311553846,-0.5108728021693503
176,-0.019142966236583046,-4.024350319038932
177,0.17317517168808072,-6.06989968322557
178,-0.009190283554986921,-6.110344763482318
179,0.07711172721402065,-4.132378971143112
180,0.0524504934708206,-0.9960682372966398
181,0.08490757100184851,2.3946856662249503
182,0.08929969721291013,5.175689761244685
183,0.0533247898800932,6.2328555908647685
184,0.08517583650081449,5.549226739049681
185,0.15458915125627654,3.27509871225414
186,-0.08327103170557591,0.4833091971883657
187,-0.004252655144457618,-2.8067018737975578
188,-0.004189378782096064,-5.112928382538953
189,-0.03206130406333772,-6.294345856850042
190,-0.07880598809189686,-5.929930753981327
191,-0.05977662657552016,-4.244135311291958
192,-0.041632280012532705,-1.6281961533437777
193,0.021864670167380657,1.3596213143403801
194,-0.1183548078278249,3.6923198147456118
195,0.10248201021224129,5.711948223484714
196,-0.1704476640401447,6.3091587807528855
197,-0.015025335501592924,5.852531163765524
198,-0.1889277603033069,4.345311153388128
199,0.050046057114035626,2.2460092810862795
200,-0.018077292746897566,-0.3813999061111613
201,0.07464289774530168,-2.826557189295552
202,-0.18358409170824902,-4.84371904258153
203,-0.028075708020509457,-5.843489975461668
204,0.18260877210793622,-6.389808219776521
205,-0.10142410810720107,-5.8134612838730915
206,-0.010100136756732145,-4.667825627696522
207,0.020060339114147584,-2.851891250056514
208,0.19598220412604256,-0.8479691963284376
209,0.038362854690628834,1.3011507641307158
210,-0.10957274232496461,3.248561459592797
211,-0.02298344654629328,4.792394216789976
212,0.04339268291492495,5.858535591106789
213,-0.08592243278267907,6.245276772682674
214,-0.013053585520985629,6.393407377981533
215,0.09677911513167545,5.68725566175248
216,-0.07345113276567285,4.904238949623058
217,0.04934044386829672,3.494851006856711
218,0.006642902731394978,2.028465873047913
219,0.25754841614433804,0.382001782207081
220,0.13945451802101988,-1.1066016099947527
221,0.07972782738707199,-2.5394027268664168
222,0.06925077216388872,-3.6596721487937462
223,0.059911646859323445,-4.854089593550205
224,0.09999104759285034,-5.661353961629907
225,-0.11550515912519471,-6.039099558409978
226,0.047904110119338365,-6.346131199178592
227,-0.10827923287988044,-6.298338999587839
228,-0.09095219588365668,-6.091735057216904
229,0.15749925785704164,-5.7613288993491745
230,-0.15114767684309743,-5.176315418686904
231,0.04560740614582142,-4.531527317582032
232,-0.004149379486423722,-3.9030182891635694
233,-0.050330156912644086,-2.98204677054747
234,0.015658696425933847,-2.4199480213350757
235,-0.07647857325104679,-1.6393894314962514
236,0.03557875555800948,-1.0354813590725251
237,0.005390047837928231,-0.23337719512512178
238,-0.02545926379971743,0.5677155015441038
239,0.1206421629941654,0.8592035472611304
240,-0.12083770233558061,1.4093276475493848
241,-0.03600107692316153,2.056037119601558
242,-0.05162523879921059,2.3387274683790773
243,0.06582338940775229,2.6230521267057383
244,-0.0839995401824397,2.7629647962877852
245,0.05015070627949305,3.0697038795248965
246,0.09408801645212797,3.2809124738615982
247,0.04503175080784937,3.4972676465619945
248,0.1606449176683427,3.4173701440693303
249,0.06849908182985838,3.6587595511598314
250,-0.054151542291710875,3.656294413846995
251,-0.10825698943162428,3.6976428692154255
252,0.05810480369600449,3.4680487076071524
253,-0.048188457472032896,3.485374356501964
254,0.12454388136415205,3.183416708961896
255,0.028640499472763967,3.066282589386572
256,-0.039440369781088336,2.741977505541412
257,0.009374466992034083,2.268630549880587
258,-0.06425883247582327,2.1102074142970797
259,0.10552929375102031,1.6165253387798597
260,0.01697122881835603,1.1658380050845807
261,0.059471139205931986,0.6971308468184352
262,-0.29669948862127227,0.08118804378525685
263,-0.04739275008208239,-0.46271870912993457
264,-0.004482709574950385,-1.3452537498862225
265,-0.1084776226085235,-1.8872320260696593
266,0.03556322916780704,-2.893408450437878
267,-0.04078470035688593,-3.453302243790948
268,0.167938320734953,-4.405712826342085
269,-0.028500059517865196,-4.8346612151523045
270,-0.029797327228875434,-5.580201232366974
271,0.12430856330888126,-5.957710190968546
272,-0.07504854072217274,-6.104521621873838
273,0.028508336009802692,-6.4067828978541765
274,-0.04876072592325955,-6.238899178645244
275,-0.10627492357253011,-6.081279297469683
276,-0.232139181552507,-5.153416420143068
277,-0.09314621091756833,-4.323289609797208
278,0.06139027232379062,-3.2500467252925187
279,-0.08629063817597668,-2.02850252571241
280,-0.0011157012255709885,-0.39827352282312495
281,0.00013320453400106312,1.047299222818752
282,0.03761672491194424,2.697422319781913
283,0.017299287283630664,4.047836156691805
284,-0.0632631841988577,5.3737075129303555
285,-0.12463607086650497,5.893725007903492
286,-0.24246844550748084,6.2405460589534
287,-0.13638760095848984,6.278484189952867
288,-0.03373674034188226,5.358539354555968
289,0.13659681829176698,3.8897127398848315
290,-0.01583182501027025,2.3375171961471897
291,0.22037246836106167,0.3172276180007514
292,-0.011547983087421108,-1.9056433066171918
293,-0.1385845570949045,-3.7414532710132766
294,0.10323580663477555,-5.335727535633519
295,-0.11811357468103643,-6.11894587508265
296,-0.08007033543235038,-6.025003025452706
297,0.041010568775138076,-5.455829841519412
298,-0.03558089943018489,-3.7853796999690767
299,0.1871429546165313,-1.6272766887170271
300,-0.11247580851349567,1.0551921466947505
301,0.061084705168958774,3.346978896595455
302,0.031235231765101942,5.2896137852439695
303,-0.1380243301776254,6.187697247306965
304,-0.1343092522983647,6.151754941419392
305,0.09250637341063489,4.839691213847421
306,-0.07807908379949322,2.6563218924621093
307,-0.10657438012318848,-0.21575938632749178
308,-0.06444250276468289,-2.9714418672728433
309,-0.03126136456727329,-5.271183989949803
310,0.07871126810129936,-6.248588222393794
311,0.012701200244995145,-5.994057827784547
312,-0.014485869761607704,-3.991332729126933
313,-0.11916752867153985,-1.2327880808749168
314,-0.06663847490519316,2.0452732028097125
315,0.20620695523698654,4.801524552559048
316,-0.06048118556465114,6.173573850100725
317,-0.06588944865910987,5.97529553137492
318,0.14327996157776948,4.064009445744462
319,-0.1111335792756405,0.6888073266033836
320,-0.049736208981585955,-2.7366683353790076
321,-0.1018964990954962,-5.2797767291431965
322,0.24285187762124583,-6.325605309089385
323,0.026800748472034452,-5.328763543985619
324,0.1557004577229515,-2.3251132941870045
325,-0.10648027365842289,1.3059447806186195
326,0.04411269482934492,4.6058907221165555
327,0.04349349524820329,6.460818539636324
328,-0.03457782719923505,5.581349529127023
329,-0.045859695477270444,2.4869747722913966
330,-0.007241929500787884,-1.4219404956529607
331,-0.13412256059007027,-4.8273468166916285
332,-0.08847214498890849,-6.124105496663503
333,-0.011000945253917914,-5.181814723700502
334,-0.0059808172554872505,-1.8751429756509077
335,0.11082422020914111,2.5625273067622656
336,0.005309870417417356,5.587935480134704
337,0.05379551403227385,6.208538191921248
338,-0.053679813311794104,3.700772716638704
339,-0.06896220056904573,-0.41349443734924696
340,-0.15318255084032764,-4.449989639347217
341,-0.08143471032978544,-6.153347298160053
342,0.020077298351026465,-4.903964338477504
343,0.0897584556731639,-0.827371620245639
344,0.012103492226310844,3.8318105541099023
345,0.051965776136813274,6.103819277374377
346,-0.06638884205192631,5.337580923348027
347,-0.07319527449642527,1.1178203787703513
348,0.058397987844377476,-3.6306345309615873
349,0.07318215368398295,-6.075274749497042
350,-0.19881616721171977,-5.168832276555543
351,0.08362645521769162,-0.9326432828001436
352,0.011852451543096127,3.9106689375209407
353,-0.1942914332684396,6.342992381125675
354,0.018301519503565865,4.433564416314198
355,-0.04517846530788315,-0.2670663305021918
356,0.05424459604699858,-4.869594371839508
357,-0.08509505875918212,-6.143295398695521
358,0.003572281615656883,-3.023248877620247
359,0.1373204084285215,2.2414593994767493
360,0.12747494742464546,5.94831320469303
361,0.07133658172111466,5.34151428019277
362,-0.023741813233137697,0.5624938658595284
363,-0.06639324439443363,-4.469987905903144
364,0.07724721557782008,-6.168769564023165
365,0.021428585288276514,-2.9998389012626823
366,0.05392784297358187,2.7932505961090324
367,0.0982177737349005,6.105763793614255
368,0.1975611981249383,4.489236488267816
369,0.009908733632028445,-0.8402175974192649
370,0.0009311813471226036,-5.692289208543457
371,-0.0029149409070199283,-5.368372772905063
372,0.005701605532256164,-0.4715752917934947
373,0.007813060362807432,5.293634794582521
374,-0.0025002631105157345,5.847773030104558
375,0.12270519321673909,-0.07354249511565582
376,0.005163170056846659,-0.04880604603319603
377,0.09727514107201471,0.016384188064004403
378,-0.03507636270793394,-0.001777994667551931
379,-0.09652131370579163,0.16093487680805715
380,-0.029040053908385446,-0.04121480155145469
381,-0.04010893779786924,-0.04694780412295941
382,-0.06243620783532369,0.015283250499605178
383,-0.09836294719121512,0.11809472330235862
384,-0.03768096385284715,0.02745384805299901
385,-0.12960812861669788,0.17430901830668827
386,0.023626681245241695,-0.13394860059105862
387,-0.09788773014468233,-0.10646037174669418
388,0.013115785231406473,0.1184691209439023
389,0.04580372269809337,-0.058274757185567946
390,-0.04837585913236412,0.05831710640001536
391,0.014173673293360027,0.0372302557890728
392,0.021236503838840255,-0.11940919368229908
393,0.00026156580818921516,0.012576797771204325
394,-0.10882862369424731,-0.01786215123342201
395,-0.03510967350577568,0.13004324018694816
396,0.04317457593787419,-0.1098749961747673
397,-0.011561791310550198,-0.06673742149233376
398,0.08162908455241427,0.20460131814436025
399,-0.13898503855670546,0.029813488045072844
400,-0.033512610480771254,-0.13111001147145787
401,0.05879459709475864,0.24253048968521398
402,0.02766641630025881,0.010470870828101032
403,0.19143335364224076,-0.14659726426665656
404,-0.09733820777862051,-0.13875171005912557
405,-0.01697863742465812,-0.16399750267428073
406,0.1401119480784649,-0.12175624144014345
407,0.12608225579090848,0.12492411528098474
408,-0.13271052435853128,0.09486739513741081
409,0.11171324495275248,-0.06662279848885262
410,-0.0004710133936450247,-0.1842965881407691
411,-0.14025466702402165,0.09809824324076875
412,-0.029169243984252385,0.10516526908013796
413,-0.00970054794166658,-0.055184820581945224
414,0.10710872636518783,0.009204538801178804
415,-0.08967433430894531,0.03295824833505758
416,0.04752407199106486,0.16439101180250357
417,0.12465396436918803,-0.008832802820927441
418,-0.015802837919493228,0.08780965265027639
419,0.08407799459352662,-0.016224773587207537
420,0.11213350326291208,0.03543045300621224
421,-0.05565793621626853,0.029619558207896076
422,-0.050003115274044004,0.12128383490249016
423,0.10159232333590472,0.263477216140105
424,0.1523227199909274,0.1563966669958948
425,-0.030837210743415232,0.1463245485075054
426,0.043364240144912046,-0.03996415045287072
427,0.08878214024505797,0.0843320975505956
428,0.13097550234276722,0.06331620948294449
429,-0.013039145927414184,-0.0008964676967952041
430,0.020900818217452214,0.10955184987652168
431,0.025865295337589918,-0.02933189499957825
432,0.10551945176084253,0.03525907842620272
433,0.0507815374801278,0.055671721328313335
434,-0.03175687653987036,-0.03161480668220285
435,0.028145006595430035,0.11968315269157223
436,0.00863120947999432,0.13336874486115038
437,0.10031760103394431,-0.011859824542716677
438,-0.055637509250960296,-0.07174722810947266
439,-0.19770714603987088,0.03451925885814229
440,-0.09003867918912045,0.15917296024415836
441,0.21174981970703172,-0.12078972827211268
442,-0.12217693952737411,0.031469909232957526
443,0.1259661478545689,0.01156889500996006
444,0.16336029063346197,0.005351221522023645
445,-0.13021816667573355,-0.2244695875046545
446,0.14419438231281312,0.015907272751717497
447,0.2031022448779851,0.010220769738940911
448,-0.06112074468869775,0.02602927314554703
449,0.045007376386103706,-0.053890788716904545
450,0.050508741218110956,0.048705595191572984
451,-0.08108299570151736,0.14776566424450863
452,-0.10349186224390426,0.03894867385484637
453,0.06550897763869541,-0.009387081030242826
454,0.10635551136751756,-0.09801145959522078
455,-0.0065647647998651835,0.09419500423075913
456,-0.22721233682501607,-0.05502707863187718
457,-0.03330692732314745,0.11345722058134947
458,0.24685840181123464,0.1584619697100196
459,-0.1309080804605519,0.014360882586441612
460,-0.015536997946050587,0.008432970763258774
461,0.09036541456455317,-0.03190498466404877
462,0.14895585834126687,-0.039767071658422644
463,0.034562233066082935,0.13710305455092897
464,-0.14634572377666033,-0.01017384841982528
465,0.14436578389368693,-0.08427697332421309
466,0.0783753913926625,0.055704143719945726
467,0.09971451952848719,0.03711446029457067
468,-0.059607564696869106,-0.1491895513968438
469,-0.050302803589302295,-0.011028468943781634
470,-0.1327598025082114,-0.008310033497002189
471,0.08900410185338757,0.02021186764645024
472,0.12949041375332862,0.0007557477918561519
473,0.07871388714210652,0.04125385649915602
474,0.10362907624446097,0.042153689057467164
475,-0.08957052248444054,-0.07420099622794142
476,-0.07723852293263554,0.04785208001113794
477,-0.06030905338282479,-0.006964805865524834
478,0.1074714233846417,0.09609867366782922
479,0.005573075412630913,-0.12874721810029277
480,-0.10498885773302341,0.05266144580260452
481,0.08791131203277985,-0.03666275007615036
482,-0.04848202997843801,-0.11704185773609886
483,0.10356921200844837,-0.03205248800684602
484,-0.07285748417505904,0.10230449528838258
485,-0.06079848812062433,-0.108670691602307
486,0.05636296786359117,-0.10304541083787427
487,-0.03992403680130935,0.09464514720062105
488,0.10445335245694326,-0.038568252024050884
489,0.14970478487966243,-0.028108937911410822
490,0.023411729613671967,0.08560071350436849
491,-0.010973495060913017,0.1983002880975921
492,0.08623823239855036,0.032416561897378106
493,-0.03412626385329168,0.002652388226725025
494,-0.12211099580089035,0.045208403011776185
495,-0.1587192995187657,0.07753564024884423
496,0.11136009292273291,0.22931681902594123
497,0.16456646678167172,0.028325639306457522
498,0.007054164052874288,-0.015446967778352045
499,0.0479032364726651,0.018349467362274233
500,0.046724820978193575,-0.023771922092438762
501,-0.008727320745279923,-0.05138546115288621
502,0.30186394261945876,-0.14649232289736638
503,0.10423890047657675,-0.03578347063139646
504,-0.03338386400285535,-0.06397658694656992
505,-0.1334360585321464,-0.04559870576836133
506,0.17911845557091322,0.19355271862429987
507,-0.0008975000213922782,0.033637421174471285
508,0.023213440102900704,-0.08674545380422892
509,0.1528165822875209,-0.002988117708932503
510,-0.011230683428494889,0.08656002688782083
511,-0.04492838639499658,0.06975489385166908
512,0.08318334923525768,-0.11224186759361858
513,-0.07460708942610972,0.055933965969160296
514,0.07288600702042632,-0.2048175859440045
515,0.1248456883174113,-0.21480983743002016
516,0.08518057259678041,0.022766285413981072
517,-0.04195473764046776,-0.0039927755813280496
518,0.04317934187924793,-0.09413114916581296
519,-0.16805335508363237,0.08759876894862964
520,0.03203753915025602,0.20476957547227137
521,-0.06743189442366178,-0.17771071953997997
522,-0.03801931084315693,-0.06604130030109513
523,-0.05230090570440568,-0.027306455278376707
524,-0.06612837966889087,0.05861034201584701
525,-0.155953199262998,-0.174995878630916
526,-0.11864882957313848,0.003220277958075589
527,0.10080637391903559,-0.14967538381234763
528,0.2501905550197408,0.15958711029463737
529,-0.04555795584672289,0.13333888662290247
530,0.008089403647275655,0.06965747032523874
531,-0.041639976264097794,-0.010253449954888949
532,0.1816535565593143,0.25377082649289484
533,-0.08712798564405826,0.010041030274104664
534,-0.15412522856567284,0.08584803514916471
535,0.003942407872891626,0.017697627901466593
536,-0.14981732129249858,0.0006995981267925361
537,0.1131029084014235,0.061620587074568474
538,0.08374305984910739,0.056809001122280364
539,-0.19807560320753773,0.1805544059592086
540,-0.05018068562209391,-0.12502848916333406
541,-0.08669446926575548,-0.04351702728905178
542,0.11291142230206676,-0.03643671853599116
543,-0.06913264687184659,-0.07072211879156823
544,0.16538076768355137,-0.13544205234518944
545,0.10868345395583727,-0.06047659873029096
546,-0.03706539516106657,0.025975527005375386
547,0.00970332442669094,0.2619453933567855
548,-0.042476224586479594,0.16629995942114664
549,-0.039133927173446416,-0.06027619402322295
550,0.06619624496862025,0.07126981642066961
551,0.08407885980219638,0.19946829723940077
552,-0.11073750929792703,0.1797244288085377
553,-0.016989266205377898,-0.12239782173173351
554,-0.09878699436111289,-0.054267325043231784
555,0.0617643676626804,-0.04324116251698481
556,-0.002066071000924304,0.030194945257965383
557,0.02878456268356691,-0.07601337375409907
558,-0.055788840081578084,-0.10248910504002243
559,-0.10608099138557002,-0.19453679795145695
560,-0.11598829146979783,0.09432436102871901
561,-0.20582121036323955,-0.004254907844109389
562,-0.0692957995345315,-0.14831800476041784
563,-0.022044226000332005,-0.019467226873147524
564,-0.09993019268021941,-0.03200985886473824
565,-0.004306542829375363,0.04268063552985392
566,-0.11668679214331089,0.02026752962820275
567,0.052965536220164554,-0.1622852094263043
568,0.027082805245799698,0.09761273876050726
569,0.09967317574514689,-0.2067215704124664
570,-0.06255867732819106,-0.00729652266341967
571,0.19994576858376747,0.06651527109078663
572,0.0018946588243864508,0.05442040541558167
573,-0.141700488896107,-0.09377406526205335
574,0.18943985725728682,-0.1199369976217209
575,-0.06432485812133472,0.06977027903347743
576,-0.056776918124792165,-0.07080792469698537
577,0.11391863444317907,0.0479060020637163
578,0.037504853775846614,0.15739563855953415
579,0.051987437654213174,0.025540866819078262
580,0.015495156814754217,-0.019655765544414932
581,-0.08407323664504442,0.025426719513669534
582,0.014192671665042442,-0.05175133216452064
583,-0.031074031536008802,-0.28868454133018573
584,0.24754569689693623,0.03888908927690647
585,0.060466222163658684,-0.00010987793495001006
586,0.10554847046537157,-0.0019574210852850854
587,0.032516048054975474,0.10536525882435377
588,-0.03586788654528343,0.08272060139652415
589,-0.03877337118703636,-0.002528106625603811
590,0.02505913396167701,0.06697127602749557
591,0.05196165522074245,0.11484127428151124
592,-0.2783372235793381,0.08705860685226649
593,0.039158433369422055,0.09734167449767626
594,0.029375080272192447,-0.012285377465256942
595,-0.0024110938461754435,0.07511430392771494
596,0.0885878149702685,-0.04920671460522264
597,-0.03637919301176424,-0.005214887557927961
598,-0.023857835321461875,-0.0610958593520747
599,-0.05216640151263815,4.8028236384815085e-05
600,-0.18597789476286986,0.08647047813146723
601,-0.035946986029997595,0.011794158888642796
602,0.1242518471601191,0.1107278555517263
603,-0.03203904065016073,-0.062474477355798794
604,-0.05355893746014546,-0.18451661096620692
605,-0.15914793226255555,0.048361264763399386
606,-0.02064020621350991,0.03660786262548952
607,-0.08901867221910936,0.04303500081068087
608,-0.012777921786984593,-0.02486881951597877
609,0.021479711517133515,-0.08225907500493733
610,-0.0782908569608961,0.05466183786718987
611,0.03922394782128891,0.022082768948888408
612,0.21494824157158066,-0.023117059652819842
613,-0.02971045631652095,-0.17080220144597974
614,-0.05952782286357105,-0.033818447853388896
615,0.000889127941566012,0.12192037218354826
616,0.09050844794382744,-0.07776817169265424
617,-0.11682602369534247,0.0991035493567856
618,-0.1221253968525696,0.15348100973622691
619,0.052903246907868386,0.01558855143850164
620,-0.022111683621342384,-0.09418491392101423
621,0.030531326714684722,-0.04401564971232938
622,0.030978896509175992,0.003913507435963718
623,0.062006725078446956,-0.11638727429777668
624,-0.049000408186704474,-0.029006278169015517
625,-5.903675152404165,-0.00912771307491801
626,-1.5074882651335904,-0.0009818555718302136
627,4.231047606069317,-0.021397564076548182
628,6.141875824620505,0.16468270173395236
629,2.7185208671005836,-0.11962051089515499
630,-3.1148006363562883,0.0005752209044005824
631,-6.416403264251765,0.08355736768822554
632,-4.390800186397564,0.026583427021043996
633,1.4882412422747955,-0.10509118111214083
634,5.811041135401083,0.010762401862868979
635,5.490155181338069,0.04680491148568316
636,0.907291626444253,-0.07556280879527322
637,-4.251432082599484,-0.16122830007088837
638,-6.493237964194881,-0.021668053899193483
639,-3.454948496338614,0.0752636313559362
640,1.7526768182963983,-0.014258777223886198
641,5.927748098495812,0.09725137435764987
642,5.547420206645178,-0.06459996316643045
643,1.470956665711487,0.05577475841792446
644,-3.721013706212366,-0.09342055678729207
645,-6.2247145986867025,-0.05029217726403306
646,-4.703734038215571,-0.04938181682952451
647,-0.24961227936727115,-0.05763335689716211
648,4.590394378351337,0.08699209937291029
649,6.291669463117236,0.10162567547134423
650,4.292622914711729,-0.08712546627895734
651,-0.3768821647229213,-0.05233200327687183
652,-4.809497853222146,0.023771474084420794
653,-6.254800764015935,-0.05195114627187983
654,-4.314302342835104,0.00043087106323613534
655,0.3115393377622601,0.09121512166799696
656,4.415767260666961,0.03363033755013031
657,6.299724793261492,0.025767754105506795
658,4.930820885552225,0.07551513991777156
659,0.8287350556866241,-0.027992328829438928
660,-3.386698217396814,-0.1941661567790639
661,-6.128421013893151,0.024046338937430255
662,-5.618854525924717,-0.01820443159160262
663,-2.6177304151383036,0.10456364514264498
664,1.5026093466184403,-0.08469859054490997
665,5.2097473743927765,0.09219250026046671
666,6.3416873857631435,0.0864102596437907
667,4.842145821316672,-0.06298591712141552
668,1.1944162066342545,-0.14559926388645536
669,-2.798667082176991,0.09195766988392182
670,-5.687604646510714,-0.1461484425228026
671,-6.032201921906624,-0.03129732538274098
672,-4.4402736838281145,-0.05661301500116675
