f,p1,p2,p3
-0.3848560700876095,0.16125034889198953,0.1602441010181703,0.009757647801924103
-0.38360450563204007,0.16131442568247792,0.16061650129816776,0.009755578416469173
-0.38235294117647056,0.1613272532643481,0.16097298406022054,0.009753083849192136
-0.3811013767209011,0.1612914501149843,0.16129265479209917,0.009750409143506049
-0.37984981226533165,0.16121165430468484,0.16155561808845073,0.009747806928186985
-0.3785982478097622,0.16109310857099599,0.16174376742632884,0.009745512738290545
-0.37734668335419275,0.16094043991312282,0.16184167661888135,0.009743722426496449
-0.3760951188986233,0.16075680271019968,0.1618375548481065,0.009742573806229607
-0.37484355444305384,0.1605435039934391,0.16172419771434635,0.009742134230421156
-0.37359198998748433,0.1603001651420169,0.16149984234795042,0.009742395237046909
-0.37234042553191493,0.1600254029527942,0.16116882160297918,0.009743274735858773
-0.3710888610763454,0.15971794259894753,0.16074191557502746,0.009744626518873332
-0.36983729662077597,0.15937801330715634,0.16023631989381348,0.009746256197627355
-0.3685857321652065,0.15900883172318286,0.1596751869474445,0.009747942051914838
-0.367334167709637,0.15861795344553498,0.1590867418200062,0.00974945877014232
-0.3660826032540676,0.15821827349775738,0.1585030201307916,0.00975060172480417
-0.3648310387984981,0.15782848246250822,0.15795831098201518,0.00975120930725618
-0.36357947434292864,0.15747283481392368,0.1574874082962983,0.009751180977899614
-0.3623279098873592,0.15718015529044602,0.15712377583716194,0.009750489078130883
-0.36107634543178974,0.1569820913869163,0.1568977178837452,0.009749183070957651
-0.3598247809762203,0.1569107070601601,0.15683462545171326,0.009747385663897963
-0.3585732165206508,0.15699559557003614,0.15695334564828156,0.0097452811282048
-0.3573216520650814,0.15726075911458468,0.1572647076136147,0.00974309695720222
-0.35607008760951186,0.15772155161884305,0.15777023900202758,0.009741080704180007
-0.3548185231539424,0.1583820025421906,0.15846112530600592,0.009739474330500939
-0.35356695869837296,0.15923283017834708,0.15931749943569312,0.009738488634422093
-0.3523153942428035,0.16025041184823224,0.16030819447793518,0.009738280312770678
-0.35106382978723405,0.16139690793812658,0.1613911360247119,0.009738933951936849
-0.34981226533166454,0.1626216422080719,0.16251457333373148,0.00974045079053631
-0.34856070087609514,0.16386373006273988,0.16361932829461084,0.009742745489768714
-0.34730913642052563,0.1650558293293529,0.16464215673474916,0.009745651435680472
-0.3460575719649562,0.16612877536082254,0.16552015819101018,0.009748934326196628
-0.3448060075093867,0.16701676486317396,0.16619595071284915,0.009752313013559067
-0.34355444305381727,0.16766268063854559,0.16662308973230802,0.00975548583618064
-0.3423028785982478,0.1680231103900859,0.16677102438565855,0.00975816005008391
-0.3410513141426783,0.1680726120359872,0.16662882727356723,0.009760081533966724
-0.3397997496871089,0.16780681746088214,0.16620705467576105,0.009761061765846384
-0.3385481852315394,0.16724404449489882,0.16553738731896173,0.009760999206683482
-0.33729662077596995,0.16642519776748899,0.1646700954050049,0.009759892694492392
-0.3360450563204005,0.16541187434148819,0.16366975234883013,0.00975784521933221
-0.33479349186483104,0.16428273858023118,0.1626098803420973,0.009755057432441639
-0.3335419274092616,0.16312837984389886,0.16156728659442054,0.00975181131929132
-0.3322903629536921,0.16204500318634055,0.16061674825199537,0.00974844549721274
-0.3310387984981227,0.16112741477582293,0.15982648697859286,0.009745324454865175
-0.32978723404255317,0.16046183969382405,0.15925462282278552,0.009742804639129611
-0.3285356695869837,0.16011914233735153,0.15894658217202193,0.009741200569262226
-0.32728410513141426,0.16014900475420524,0.15893329827854225,0.009740754120536137
-0.3260325406758448,0.16057555585616531,0.15922999667539306,0.009741609808484453
-0.32478097622027535,0.16139483874584284,0.1598353918848233,0.009743798376605675
-0.32352941176470584,0.16257436242933998,0.16073121533934093,0.009747230302346668
-0.32227784730913644,0.16405481931015356,0.16188212246888609,0.009751700036420445
-0.32102628285356694,0.16575387473993838,0.16323616193025303,0.009756900917246297
-0.3197747183979975,0.16757176436839605,0.16472609986918196,0.009762449791798597
-0.31852315394242803,0.16939828378308308,0.16627193879971675,0.009767919473054266
-0.3172715894868586,0.17112063621817927,0.16778491391525108,0.00977287633990143
-0.3160200250312891,0.17263152856347241,0.16917305986039483,0.009776919728217846
-0.3147684605757196,0.17383688053372834,0.1703481203320082,0.00977971937556581
-0.3135168961201502,0.17466253939568355,0.17123317585900313,0.00978104716204228
-0.3122653316645807,0.17505947124968313,0.17177000312803015,0.009780799795225632
-0.31101376720901125,0.1750070232122192,0.17192499360419264,0.009779009914645488
-0.3097622027534418,0.17451400867301814,0.17169256273394365,0.009775844262486203
-0.30851063829787234,0.17361754674544785,0.17109539313648803,0.009771588935982265
-0.3072590738423029,0.17237977179633385,0.17018147218616952,0.009766623115943117
-0.3060075093867334,0.1708827036384522,0.1690185131124586,0.009761383866781846
-0.304755944931164,0.1692217185102602,0.16768679174418133,0.009756325476918314
-0.30350438047559447,0.1674981724170519,0.1662715738993736,0.009751877271202941
-0.302252816020025,0.16581179214042063,0.16485615864809364,0.009748403868787642
-0.30100125156445556,0.1642534597963971,0.16351622466372454,0.009746171530081437
-0.2997496871088861,0.16289897347998758,0.16231577912496273,0.009745323617965165
-0.29849812265331666,0.16180427328787575,0.16130468409659954,0.00974586737935432
-0.29724655819774715,0.16100248730021288,0.16051753171484665,0.009747673306356697
-0.29599499374217775,0.1605029880455666,0.15997356126820095,0.009750487312867874
-0.29474342928660824,0.16029247128939245,0.1596773291136141,0.009753954899676247
-0.2934918648310388,0.16033789167474732,0.159619914823865,0.009757655419194128
-0.29224030037546933,0.1605909296420094,0.15978053511051057,0.009761143551061531
-0.2909887359198999,0.1609935354061884,0.16012851123740973,0.009763994254587113
-0.2897371714643304,0.1614840099346112,0.1606255768198027,0.00976584689219782
-0.2884856070087609,0.16200304728347176,0.1612285122987508,0.009766444043085463
-0.2872340425531915,0.16249918015945125,0.16189205118176814,0.00976566084116341
-0.285982478097622,0.16293313915251242,0.16257193265071215,0.00976352150273315
-0.28473091364205255,0.16328074904140338,0.1632278959369994,0.009760200992550396
-0.2834793491864831,0.16353413214274545,0.1638263503124987,0.00975601135691193
-0.28222778473091364,0.1637011550200468,0.16434243596816497,0.009751373910112738
-0.2809762202753442,0.16380322535044758,0.16476123108278146,0.009746779962041869
-0.2797246558197747,0.16387170436728093,0.16507795796110966,0.009742743923670203
-0.2784730913642053,0.16394333218413487,0.16529717702010177,0.009739753305832292
-0.2772215269086358,0.16405515609922988,0.1654310999851673,0.00973822030986855
-0.2759699624530663,0.16423949698215562,0.16549726983370588,0.009738439450326602
-0.27471839799749687,0.16451948185015663,0.16551592147871202,0.009740555049303119
-0.2734668335419274,0.1649056124340397,0.16550734685889862,0.009744541604163161
-0.27221526908635796,0.16539373544730915,0.16548954960154666,0.009750199035330203
-0.27096370463078845,0.16596464028635274,0.1654764058115859,0.009757163711648486
-0.26971214017521905,0.1665853473232372,0.16547646819981218,0.00976493494301256
-0.26846057571964954,0.16721198032762533,0.16549247504734732,0.009772915337771342
-0.2672090112640801,0.16779395614562378,0.16552156011455935,0.00978046209137723
-0.26595744680851063,0.1682790890694517,0.1655561046452598,0.009786945005124396
-0.2647058823529412,0.16861910960633955,0.16558512494322855,0.00979180599380933
-0.2634543178973717,0.1687750473388129,0.16559604607416561,0.009794614231759254
-0.2622027534418022,0.1687219305408148,0.16557667500447312,0.009795111099542826
-0.2609511889862328,0.1684523114561684,0.1655171601553423,0.00979323984491098
-0.2596996245306633,0.16797823086925825,0.165411716922304,0.009789156346158293
-0.25844806007509386,0.167331379349106,0.16525991756529335,0.009783219395303296
-0.2571964956195244,0.16656138205703316,0.1650673918334841,0.009775961204109151
-0.25594493116395495,0.16573231340284864,0.1648458572920607,0.009768041019088203
-0.2546933667083855,0.16491772011475234,0.16461248378842527,0.009760186482836863
-0.253441802252816,0.16419457991992337,0.16438867875399518,0.009753128478220902
-0.2521902377972466,0.16363673351739846,0.1641984436519917,0.009747535569778198
-0.2509386733416771,0.1633083887933241,0.16406648685232114,0.009743953886410294
-0.24968710888610762,0.16325830172999553,0.16401628260007,0.009742757536892676
-0.24843554443053817,0.1635151868364717,0.1640682452299695,0.00974411360489753
-0.24718397997496871,0.1640848052106096,0.16423815273852904,0.009747964585564034
-0.24593241551939926,0.16494902963867042,0.16453591535220424,0.009754029881381283
-0.2446808510638298,0.1660670068439693,0.16496475121010212,0.009761826679391487
-0.2434292866082603,0.16737834358522477,0.1655208064723454,0.009770709152277337
-0.24217772215269084,0.16880805382146546,0.16619323999904478,0.009779923441299049
-0.2409261576971214,0.17027283653517536,0.1669647785029539,0.009788674331053899
-0.23967459324155194,0.1716881241663554,0.16781273045792752,0.009796198053697979
-0.23842302878598248,0.17297526273440988,0.16871042059683347,0.009801834498354377
-0.23717146433041303,0.1740681647857767,0.16962896932105387,0.009805091534786424
-0.23591989987484357,0.17491881803494486,0.17053929547598254,0.009805694441221233
-0.23466833541927407,0.17550113291711866,0.1714141748220919,0.00980361467853684
-0.2334167709637046,0.17581276261502052,0.17223015224889418,0.009799074401177206
-0.23216520650813516,0.17587471598243967,0.17296909612658432,0.009792525849905446
-0.2309136420525657,0.17572879003075914,0.17361920718028429,0.00978460768861809
-0.22966207759699625,0.1754330550442437,0.17417535314644367,0.009776082942730819
-0.2284105131414268,0.1750558124030671,0.1746386860214469,0.00976776507586201
-0.2271589486858573,0.17466859480260266,0.17501559502029698,0.00976043969620667
-0.22590738423028783,0.17433887599693074,0.17531613652885691,0.009754789419646298
-0.22465581977471838,0.17412319239732782,0.17555214627057542,0.009751328709705138
-0.22340425531914893,0.17406134748690175,0.17573526974696035,0.009750354322247395
-0.22215269086357947,0.17417227397514753,0.17587514441148308,0.009751915545371437
-0.22090112640801002,0.17445197598618864,0.1759779373070075,0.009755806894470163
-0.21964956195244056,0.17487377794598846,0.17604539423065554,0.009761584340713425
-0.21839799749687105,0.17539088613582815,0.176074499243111,0.009768604477816235
-0.2171464330413016,0.1759410437613453,0.17605778188230656,0.009776084209741914
-0.21589486858573215,0.1764528523164437,0.1759842461881643,0.009783176576648095
-0.2146433041301627,0.1768531612697393,0.17584083187088106,0.00978905636078891
-0.21339173967459324,0.17707481179689433,0.17561425633094294,0.009793007408650347
-0.21214017521902379,0.17706397072503915,0.17529303273078042,0.00979450255509655
-0.21088861076345433,0.17678631424848842,0.17486942328899077,0.009793267022826886
-0.20963704630788482,0.17623141670359938,0.1743410789672087,0.00978931743694874
-0.20838548185231537,0.17541486022841352,0.17371214447735503,0.009782971116622293
-0.20713391739674591,0.17437779259619626,0.17299367175311975,0.009774823749408076
-0.20588235294117646,0.17318390382577536,0.1722032770546596,0.00976569733683289
-0.204630788485607,0.17191404475055144,0.17136407984958532,0.00975656374999131
-0.20337922403003755,0.1706589485284894,0.17050305508820557,0.009748451786402398
-0.2021276595744681,0.16951071583429267,0.16964899677656697,0.009742346969955278
-0.2008760951188986,0.16855386593079827,0.1688303202701629,0.009739093496753802
-0.19962453066332914,0.1678568237050759,0.16807292414017813,0.009739306970148194
-0.19837296620775968,0.16746469838654768,0.16739829905512515,0.00974330527560626
-0.19712140175219023,0.16739411192831208,0.1668220243518779,0.009751063467265331
-0.19586983729662077,0.1676306607148365,0.16635274557396973,0.009762197058190016
-0.19461827284105132,0.16812935763078246,0.16599168647402152,0.009775976601086388
-0.19336670838548187,0.16881812322035986,0.16573271899116349,0.009791374717448313
-0.19211514392991236,0.1696040999282098,0.16556299123578172,0.009807144518536764
-0.1908635794743429,0.17038227986334786,0.16546408997899387,0.00982192549010563
-0.18961201501877345,0.17104569164596667,0.16541368376447277,0.009834369462632695
-0.188360450563204,0.17149621043465232,0.16538755170792413,0.009843275689673758
-0.18710888610763454,0.17165495680378592,0.1653618530063004,0.009847721073252748
-0.1858573216520651,0.17147124721827442,0.1653154413776276,0.009847170132158247
-0.18460575719649563,0.17092915535317657,0.16523199061313318,0.009841550183898146
-0.18335419274092613,0.17005093413358602,0.16510168713484616,0.009831280691836216
-0.18210262828535667,0.16889681878551058,0.16492227383189892,0.009817251396123924
-0.18085106382978722,0.1675610590196133,0.16469929811730752,0.009800750611322535
-0.17959949937421776,0.16616438509849882,0.1644455160369671,0.009783351494836952
-0.1783479349186483,0.16484346552482504,0.1641795137368817,0.009766768856547103
-0.17709637046307886,0.16373823002891713,0.16392370466784362,0.009752701438716855
-0.1758448060075094,0.16297817911462012,0.1637019270103976,0.009742674549735956
-0.1745932415519399,0.1626689543792693,0.16353689264878518,0.009737896143012714
-0.17334167709637044,0.16288048356584306,0.16344773012060906,0.009739136880682633
-0.17209011264080099,0.16363793192208906,0.1634478315633487,0.009746642334959699
-0.17083854818523153,0.16491648891153168,0.16354317289920006,0.009760083801884213
-0.16958698372966208,0.166640709778264,0.16373123932188088,0.009778553234959663
-0.16833541927409262,0.16868873846675964,0.1640006592578062,0.009800607019724275
-0.16708385481852317,0.17090129421523612,0.164331625519789,0.009824361809072668
-0.16583229036295366,0.1730948472201358,0.16469715168595525,0.009847642465785796
-0.1645807259073842,0.1750779805159892,0.1650651615944635,0.009868176704753432
-0.16332916145181475,0.17666957639879657,0.165401330545838,0.009883823469346712
-0.1620775969962453,0.1777172127896759,0.16567248875264762,0.0098928136713952
-0.16082603254067585,0.17811403656353159,0.1658502760366964,0.009893974938748547
-0.1595744680851064,0.17781241505378587,0.1659146317580805,0.009886909124016253
-0.15832290362953694,0.17683285893235176,0.1658566528823528,0.0098720945662903
-0.15707133917396743,0.17526705089808717,0.1656803868350107,0.009850894768691052
-0.15581977471839797,0.17327428285312277,0.16540325325747124,0.009825469319327219
-0.15456821026282852,0.17107116491255764,0.16505498801449883,0.009798597848802819
-0.15331664580725907,0.16891507817688234,0.16467522525032088,0.00977343952234504
-0.1520650813516896,0.16708244869350516,0.16431002107687176,0.009753256195178625
-0.15081351689612016,0.1658434690465675,0.1640077309107245,0.00974112637665644
-0.1495619524405507,0.1654353352384489,0.16381466653088356,0.009739671278519714
-0.1483103879849812,0.16603635524392124,0.16377089621928848,0.009750806575921108
-0.14705882352941174,0.16774338781567158,0.16390645193272713,0.009775527385416235
-0.1458072590738423,0.17055496587257965,0.16423811720980525,0.00981373187185479
-0.14455569461827283,0.1743621446058263,0.1647669247462802,0.009864091998224557
-0.14330413016270338,0.1789486042624256,0.1654765101615311,0.00992398777443875
-0.14205256570713393,0.1840008624902581,0.166332541419805,0.009989531660256654
-0.14080100125156447,0.18912865754184774,0.1672835396174475,0.0100557182330684
-0.13954943679599496,0.19389471009721304,0.16826347104570177,0.010116734720779728
-0.1382978723404255,0.1978522244519558,0.16919645181657295,0.010166453902802443
-0.13704630788485606,0.20058771863601543,0.17000369872275845,0.01019909816827371
-0.1357947434292866,0.20176614433144321,0.17061245691913843,0.010210015173306606
-0.13454317897371715,0.20117482974537176,0.1709660910629451,0.010196454872773745
-0.1332916145181477,0.1987625971847064,0.17103399909262545,0.010158206620342222
-0.13204005006257824,0.1946704999482147,0.17081972531417722,0.01009796479555246
-0.13078848560700873,0.1892509980134094,0.17036581386376606,0.010021349150089908
-0.12953692115143928,0.18307303488929413,0.16975460558490485,0.009936596238540056
-0.12828535669586982,0.17691135355067977,0.1691051717246583,0.00985402782896356
-0.12703379224030037,0.17171944271165027,0.16856756367347495,0.009785458021802465
-0.12578222778473092,0.16858666504305161,0.16831620657474528,0.009743708040386587
-0.12453066332916146,0.16868130444792218,0.16854441165606093,0.009742365541236335
-0.12327909887359195,0.17318239317350895,0.16946169447394244,0.009795878856888245
-0.1220275344180225,0.18320415564909595,0.17129509456706132,0.009920042552940463
-0.12077596996245304,0.19971765661963417,0.17429525964167603,0.010132928157827095
-0.11952440550688359,0.22347470246771153,0.17874787605358458,0.010456354321713929
-0.11827284105131414,0.25493917180580705,0.18499118406419607,0.010918085261674905
-0.11702127659574468,0.29423072273475115,0.19344081743485805,0.011555118839154315
-0.11576971214017523,0.34108524312219446,0.2046240125365299,0.012418731076706555
-0.11451814768460572,0.3948355060128713,0.21922624912371777,0.01358250436895566
-0.11326658322903627,0.4544143180957008,0.23815434917094797,0.015155650687907895
-0.11201501877346681,0.5183810790065707,0.262620163452629,0.017306160352920246
-0.11076345431789736,0.5849711928833642,0.2942458731774824,0.020303134619293495
-0.1095118898623279,0.6521662902902328,0.3351792705770004,0.024598904161180286
-0.10826032540675845,0.7177818301805775,0.38816910603369525,0.03099989999845999
-0.107008760951189,0.7795674549674491,0.4564501855128093,0.041053992223301125
-0.10575719649561949,0.8353145521696719,0.5430594366426074,0.058027743457163404
-0.10450563204005003,0.8829649005578872,0.6488053812269047,0.08973195526124438
-0.10325406758448058,0.920714091199417,0.7678782428228027,0.1582250796322139
-0.10200250312891113,0.9471036318096547,0.8816969611945946,0.33960278339936883
-0.10075093867334167,0.9610962559729047,0.9577348309602541,0.8710558856975671
-0.09949937421777222,0.9621299293685786,0.9649328843500676,1.0
-0.09824780976220276,0.950147310599988,0.8994598880714555,0.3990427571409926
-0.09699624530663326,0.9255989015843714,0.7885689653838306,0.17834606174104428
-0.0957446808510638,0.8894197140936776,0.6667277403271024,0.09820321364430529
-0.09449311639549435,0.8429808795369044,0.5559899290759414,0.06227296612219617
-0.0932415519399249,0.7880191326934586,0.4643783322162055,0.04345591314743986
-0.09198998748435544,0.7265484081545908,0.39192614986798063,0.03248084182845101
-0.09073842302878599,0.6607588159570653,0.3357138111964124,0.025570840609862835
-0.08948685857321653,0.592908945322895,0.29236469266858894,0.020971096423389415
-0.08823529411764702,0.5252177417190805,0.25894077627260337,0.017781058428611884
-0.08698372966207757,0.45976209853934613,0.23313002068181696,0.015501563734201742
-0.08573216520650812,0.3983858139160944,0.21318639015469948,0.013838476750162153
-0.08448060075093866,0.34262472493430046,0.1978111111204125,0.012609628162467685
-0.08322903629536921,0.2936517082318631,0.18603971773886496,0.011697392852854923
-0.08197747183979975,0.2522439082306181,0.17715121430618438,0.011023012815052155
-0.0807259073842303,0.21877311487663287,0.1705993297378811,0.01053194735703898
-0.07947434292866079,0.19321876009197908,0.16596152639360892,0.010185115771501474
-0.07822277847309134,0.17520163294604701,0.1629012129638847,0.009953434648125165
-0.07697121401752188,0.1640352163571484,0.161139566045621,0.009814278175613011
-0.07571964956195243,0.1587905971563173,0.16043449414927152,0.009749117249304386
-0.07446808510638298,0.1583702516624858,0.16056528388169475,0.00974193210655051
-0.07321652065081352,0.16158569311145757,0.16132226506823724,0.00977818410922262
-0.07196495619524407,0.16723399378298753,0.16250136411400135,0.009844239151961146
-0.07071339173967456,0.17416854790509897,0.16390360731317963,0.009927185848430905
-0.0694618272841051,0.18136008366688805,0.1653394155593034,0.010014998467894439
-0.06821026282853565,0.18794480750275358,0.166636902187585,0.010096967504991517
-0.0669586983729662,0.19325760073306877,0.1676525080338539,0.010164275938197197
-0.06570713391739674,0.19684930866349665,0.16828152500440244,0.01021056116862485
-0.06445556946182729,0.19848828383779668,0.16846579251445684,0.010232297374511225
-0.06320400500625784,0.19814739022753253,0.16819638048271768,0.01022887493290003
-0.061952440550688326,0.19597857458897933,0.16751033099103116,0.010202334666284682
-0.06070087609511887,0.1922778094746369,0.1664820803207025,0.010156806306753691
-0.05944931163954942,0.18744367096855236,0.1652114336599012,0.010097768581664899
-0.058197747183979964,0.18193301377816987,0.16381049463717565,0.01003127162201998
-0.05694618272841051,0.1762171472399726,0.16239170419283955,0.009963241924830847
-0.05569461827284106,0.17074161727279402,0.16105838402655753,0.009898943828508451
-0.0544430538172716,0.1658921970666328,0.15989829342286405,0.009842621677673778
-0.05319148936170209,0.16196903216467406,0.15897999748600083,0.009797309444263885
-0.05193992490613264,0.15917013127193083,0.15835144233579823,0.00976477525643079
-0.050688360450563186,0.1575846044008919,0.1580400234781406,0.00974556477282398
-0.04943679599499373,0.15719528589472753,0.15805352641384943,0.009739113609296584
-0.04818523153942428,0.1578896971830816,0.15838151155561297,0.009743908833918794
-0.046933667083854824,0.15947774926980282,0.15899692958089764,0.009757688190842268
-0.04568210262828537,0.16171419201291903,0.15985793900039333,0.009777670464668814
-0.04443053817271586,0.16432360598209128,0.16091002787959263,0.009800810344022857
-0.04317897371714641,0.16702570769461564,0.1620886020538833,0.009824066935573328
-0.04192740926157695,0.16955889027219048,0.1633221860475235,0.009844668658891057
-0.0406758448060075,0.1717002258212681,0.16453629153707533,0.009860351416457545
-0.039424280350438046,0.17328057927896576,0.16565785567490154,0.009869544581648544
-0.03817271589486859,0.1741939848291618,0.16661996934501203,0.009871482478263936
-0.03692115143929914,0.17440097026038492,0.1673664513190931,0.00986622785109401
-0.03566958698372963,0.1739260367973447,0.16785573243610816,0.009854606504547668
-0.034418022528160175,0.1728499705773654,0.16806353641000257,0.00983806552217963
-0.03316645807259072,0.17129804237224655,0.16798399144525272,0.009818477805362387
-0.03191489361702127,0.16942541884754947,0.16762904943728327,0.009797920763675015
-0.030663329161451813,0.16740124682040136,0.1670263638395015,0.009778456406218617
-0.02941176470588236,0.16539287821816237,0.16621600977359294,0.009761935105581161
-0.028160200250312906,0.16355158540936388,0.16524656443278835,0.009749838150826255
-0.026908635794743396,0.16200089178738433,0.16417108175315295,0.009743167061034022
